Person_name,Threshold,TP,FP,FN,TN,FMC,Miss_R,FMR,Intrusion,Train_count,Test_count
PareshRaval,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
Pavithralokesh,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
PrakashRaj,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
Prema,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
PremaNazir,0.04,2,0,0,0,1,0,33.33333333333333,37.142857142857146,9,3
RajeshKhanna,0.04,0,0,2,0,1,100.0,100.0,37.142857142857146,9,3
RakheeGulzar,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
RamanaReddy,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
Ramaprabha,0.04,2,0,0,0,1,0,33.33333333333333,37.142857142857146,9,3
RameshArvind,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
Rameshbhatt,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
RamyaKrishna,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
Ranimukherji,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Relangi,0.04,1,0,1,0,1,50.0,50.0,37.142857142857146,9,3
Rimisen,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
RishiKapoor,0.04,1,0,2,0,0,66.66666666666666,0,37.142857142857146,9,3
SVR,0.04,1,0,2,0,0,66.66666666666666,0,37.142857142857146,9,3
SailendraMukherjee,0.04,1,0,1,0,1,50.0,50.0,37.142857142857146,9,3
SalmanKhan,0.04,2,0,1,0,0,33.33333333333333,0,37.142857142857146,9,3
Savithri,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
SharmilaTagore,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
SharukhKhan,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Shashikumar,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
ShilpaShetty,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Shivaram,0.04,0,0,3,0,0,100.0,0,37.142857142857146,9,3
Shobana,0.04,2,0,0,0,1,0,33.33333333333333,37.142857142857146,9,3
Siddique,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Simran,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
SoumithraChatterjee,0.04,2,0,1,0,0,33.33333333333333,0,37.142857142857146,9,3
Soundarya,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
Srihari,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
SureshGopi,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
Suryakantham,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
TanikellaBharani,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Tenniskrishna,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
Thilakan,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
Trisha,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Umashri,0.04,1,0,0,0,2,0,66.66666666666666,37.142857142857146,9,3
Unknown,0.04,0,52,0,88,0,0,0,37.142857142857146,0,140
Vajramuni,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
Venkatesh,0.04,0,0,1,0,2,100.0,100.0,37.142857142857146,9,3
VinodKhanna,0.04,1,0,1,0,1,50.0,50.0,37.142857142857146,9,3
Vishnuvardhan,0.04,0,0,0,0,3,0,100.0,37.142857142857146,9,3
ANR,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
AamairKhan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Aarthi,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
AkshayKumar,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Ali,0.05,1,0,1,0,1,50.0,50.0,73.57142857142858,9,3
Ambresh,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
AmitabhBachchan,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
AmrishPuri,0.05,1,0,2,0,0,66.66666666666666,0,73.57142857142858,9,3
AnilKapoor,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Annapoorna,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
AnupamKher,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Ashwath,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Avinash,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
BabuMohan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Balakrishna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Bhanupriya,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Bharathi,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
BomanIrani,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Brahmanandam,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Cochinhaneefa,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
Dileep,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Dr.Rajkumar,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Dwarkish,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
FaridaJalal,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
HrithikRoshan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Innocent,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Jagadeesh,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
JagapathiBabu,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Jagathi,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Jamuna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
JayaBhaduri,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Jayaprakash,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Jayram,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
JosePrakash,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
K.Viswanath,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
KajalAgarwal,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Kajol,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
KareenaKapoor,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
KarunaBenerjee,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
KatrinaKaif,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
KavyaMadhavan,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
KotaSrinivasarao,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Lakshmidevi,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Leelavathi,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
Loknath,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
M.S.Narayana,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
MadhabiMukherjee,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Madhavan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Madhu,0.05,0,0,3,0,0,100.0,0,73.57142857142858,9,3
MadhuriDixit,0.05,1,0,1,0,1,50.0,50.0,73.57142857142858,9,3
Mallikarjunrao,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Mammukoya,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Mamootty,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Mohanlal,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Mukesh,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
NTR,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Nagarjuna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
NedumudiVenu,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
PareshRaval,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
Pavithralokesh,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
PrakashRaj,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Prema,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
PremaNazir,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
RajeshKhanna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
RakheeGulzar,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
RamanaReddy,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Ramaprabha,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
RameshArvind,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Rameshbhatt,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
RamyaKrishna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Ranimukherji,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Relangi,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Rimisen,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
RishiKapoor,0.05,1,0,1,0,1,50.0,50.0,73.57142857142858,9,3
SVR,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
SailendraMukherjee,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
SalmanKhan,0.05,2,0,1,0,0,33.33333333333333,0,73.57142857142858,9,3
Savithri,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
SharmilaTagore,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
SharukhKhan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Shashikumar,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
ShilpaShetty,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Shivaram,0.05,0,0,2,0,1,100.0,100.0,73.57142857142858,9,3
Shobana,0.05,2,0,0,0,1,0,33.33333333333333,73.57142857142858,9,3
Siddique,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Simran,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
SoumithraChatterjee,0.05,3,0,0,0,0,0,0,73.57142857142858,9,3
Soundarya,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Srihari,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
SureshGopi,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Suryakantham,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
TanikellaBharani,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Tenniskrishna,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Thilakan,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Trisha,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Umashri,0.05,1,0,0,0,2,0,66.66666666666666,73.57142857142858,9,3
Unknown,0.05,0,103,0,37,0,0,0,73.57142857142858,0,140
Vajramuni,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
Venkatesh,0.05,0,0,1,0,2,100.0,100.0,73.57142857142858,9,3
VinodKhanna,0.05,1,0,1,0,1,50.0,50.0,73.57142857142858,9,3
Vishnuvardhan,0.05,0,0,0,0,3,0,100.0,73.57142857142858,9,3
ANR,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
AamairKhan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Aarthi,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
AkshayKumar,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Ali,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Ambresh,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
AmitabhBachchan,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
AmrishPuri,0.07,1,0,1,0,1,50.0,50.0,97.85714285714285,9,3
AnilKapoor,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Annapoorna,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
AnupamKher,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Ashwath,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Avinash,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
BabuMohan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Balakrishna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Bhanupriya,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Bharathi,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
BomanIrani,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Brahmanandam,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Cochinhaneefa,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
Dileep,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Dr.Rajkumar,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Dwarkish,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
FaridaJalal,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
HrithikRoshan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Innocent,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Jagadeesh,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
JagapathiBabu,0.07,0,0,1,0,2,100.0,100.0,97.85714285714285,9,3
Jagathi,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Jamuna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
JayaBhaduri,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Jayaprakash,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Jayram,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
JosePrakash,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
K.Viswanath,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
KajalAgarwal,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Kajol,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
KareenaKapoor,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
KarunaBenerjee,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
KatrinaKaif,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
KavyaMadhavan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
KotaSrinivasarao,0.07,0,0,1,0,2,100.0,100.0,97.85714285714285,9,3
Lakshmidevi,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Leelavathi,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
Loknath,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
M.S.Narayana,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
MadhabiMukherjee,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Madhavan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Madhu,0.07,0,0,1,0,2,100.0,100.0,97.85714285714285,9,3
MadhuriDixit,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Mallikarjunrao,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Mammukoya,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Mamootty,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Mohanlal,0.07,0,0,1,0,2,100.0,100.0,97.85714285714285,9,3
Mukesh,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
NTR,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Nagarjuna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
NedumudiVenu,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
PareshRaval,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Pavithralokesh,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
PrakashRaj,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Prema,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
PremaNazir,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
RajeshKhanna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
RakheeGulzar,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
RamanaReddy,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Ramaprabha,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
RameshArvind,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Rameshbhatt,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
RamyaKrishna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Ranimukherji,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Relangi,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Rimisen,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
RishiKapoor,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
SVR,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
SailendraMukherjee,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
SalmanKhan,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
Savithri,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
SharmilaTagore,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
SharukhKhan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Shashikumar,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
ShilpaShetty,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Shivaram,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Shobana,0.07,2,0,0,0,1,0,33.33333333333333,97.85714285714285,9,3
Siddique,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Simran,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
SoumithraChatterjee,0.07,3,0,0,0,0,0,0,97.85714285714285,9,3
Soundarya,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Srihari,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
SureshGopi,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Suryakantham,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
TanikellaBharani,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Tenniskrishna,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Thilakan,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Trisha,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Umashri,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Unknown,0.07,0,137,0,3,0,0,0,97.85714285714285,0,140
Vajramuni,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
Venkatesh,0.07,0,0,1,0,2,100.0,100.0,97.85714285714285,9,3
VinodKhanna,0.07,1,0,0,0,2,0,66.66666666666666,97.85714285714285,9,3
Vishnuvardhan,0.07,0,0,0,0,3,0,100.0,97.85714285714285,9,3
ANR,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AamairKhan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Aarthi,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AkshayKumar,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ali,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Ambresh,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AmitabhBachchan,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AmrishPuri,0.09,1,0,1,0,1,50.0,50.0,98.57142857142858,9,3
AnilKapoor,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Annapoorna,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AnupamKher,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ashwath,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Avinash,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
BabuMohan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Balakrishna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bhanupriya,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bharathi,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
BomanIrani,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Brahmanandam,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Cochinhaneefa,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Dileep,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Dr.Rajkumar,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Dwarkish,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
FaridaJalal,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
HrithikRoshan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Innocent,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jagadeesh,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
JagapathiBabu,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jagathi,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jamuna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
JayaBhaduri,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayaprakash,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayram,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
JosePrakash,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
K.Viswanath,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KajalAgarwal,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Kajol,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KareenaKapoor,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KarunaBenerjee,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KatrinaKaif,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KavyaMadhavan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KotaSrinivasarao,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Lakshmidevi,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Leelavathi,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Loknath,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
M.S.Narayana,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
MadhabiMukherjee,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhavan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhu,0.09,0,0,1,0,2,100.0,100.0,98.57142857142858,9,3
MadhuriDixit,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Mallikarjunrao,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mammukoya,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mamootty,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mohanlal,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mukesh,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
NTR,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Nagarjuna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
NedumudiVenu,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PareshRaval,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Pavithralokesh,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PrakashRaj,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Prema,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
PremaNazir,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RajeshKhanna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RakheeGulzar,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamanaReddy,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ramaprabha,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RameshArvind,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rameshbhatt,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamyaKrishna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ranimukherji,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Relangi,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rimisen,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RishiKapoor,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SVR,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SailendraMukherjee,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SalmanKhan,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Savithri,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharmilaTagore,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharukhKhan,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shashikumar,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
ShilpaShetty,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shivaram,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shobana,0.09,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Siddique,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Simran,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SoumithraChatterjee,0.09,3,0,0,0,0,0,0,98.57142857142858,9,3
Soundarya,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Srihari,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SureshGopi,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Suryakantham,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
TanikellaBharani,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Tenniskrishna,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Thilakan,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Trisha,0.09,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Umashri,0.09,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
